Scripps_ID,shipment,received,Sample_ID,Collection date,Species,Sample type,Address,Country,State,County,City,Zip,Latitude,Longitude,PCR CT,cDNA,PCR,Library prep,Sequenced,# of Reads,% CDS covered,Mean coverage depth,Seq. complete?,gap primers,BioSample Accession,Nucleotide Accession
W1697,plate 4,Yes,47350,2018-08-23,Culex sp.,Pooled Mosquitoes,8200 S Kostner Ave,USA,IL,Cook,Chicago,,41.742531,-87.732484,,,,,,,,,,,,
W1698,plate 4,Yes,47351,2018-08-23,Culex restuans,Pooled Mosquitoes,8200 S Kostner Ave,USA,IL,Cook,Chicago,,41.742531,-87.732484,,,,,,,,,,,,
W1699,plate 4,Yes,47352,2018-08-23,Culex sp.,Pooled Mosquitoes,2240 W 69th St,USA,IL,Cook,Chicago,,41.76873,-87.680356,,,,,,,,,,,,
W1700,plate 4,Yes,47370,2018-08-30,Culex restuans,Pooled Mosquitoes,O'Hare International Airport,USA,IL,Cook,Chicago,,41.9986,-87.8896,,,,,,,,,,,,
W1701,plate 4,Yes,47386,2018-08-30,Culex sp.,Pooled Mosquitoes,8200 S Kostner Ave,USA,IL,Cook,Chicago,,41.742531,-87.732484,,,,,,,,,,,,
W1702,plate 4,Yes,47388,2018-08-30,Culex sp.,Pooled Mosquitoes,8200 S Kostner Ave,USA,IL,Cook,Chicago,,41.742531,-87.732484,,,,,,,,,,,,
W1703,plate 4,Yes,47418,2018-08-30,Culex sp.,Pooled Mosquitoes,5258 S Kolmar,USA,IL,Cook,Chicago,,41.796948,-87.737069,,,,,,,,,,,,
W1704,plate 4,Yes,47419,2018-08-30,Culex restuans,Pooled Mosquitoes,5258 S Kolmar,USA,IL,Cook,Chicago,,41.796948,-87.737069,,,,,,,,,,,,
W1705,plate 4,Yes,47437,2018-08-30,Culex sp.,Pooled Mosquitoes,2240 W 69th St,USA,IL,Cook,Chicago,,41.76873,-87.680356,,,,,,,,,,,,
W1706,plate 4,Yes,47442,2018-08-30,Culex sp.,Pooled Mosquitoes,8200 S Kostner Ave,USA,IL,Cook,Chicago,,41.742531,-87.732484,,,,,,,,,,,,
W1707,plate 4,Yes,47505,2018-09-06,Culex sp.,Pooled Mosquitoes,4233 W 65th St,USA,IL,Cook,Chicago,,41.774456,-87.728552,,,,,,,,,,,,
W1708,plate 4,Yes,47512,2018-09-06,Culex sp.,Pooled Mosquitoes,2240 W 69th St,USA,IL,Cook,Chicago,,41.76873,-87.680356,,,,,,,,,,,,
W1709,plate 4,Yes,47527,2018-09-06,Culex sp.,Pooled Mosquitoes,,USA,IL,Cook,Chicago,,41.776279,-87.78031,,,,,,,,,,,,
W1710,plate 4,Yes,47562,2018-09-13,Culex sp.,Pooled Mosquitoes,2505 W Grand Ave,USA,IL,Cook,Chicago,,41.890709,-87.691506,,,,,,,,,,,,
W1711,plate 4,Yes,47637,2018-09-20,Culex sp.,Pooled Mosquitoes,2505 W Grand Ave,USA,IL,Cook,Chicago,,41.890709,-87.691506,,,,,,,,,,,,
W1712,plate 4,Yes,47646,2018-09-20,Culex sp.,Pooled Mosquitoes,2505 W Grand Ave,USA,IL,Cook,Chicago,,41.890709,-87.691506,,,,,,,,,,,,
W1713,plate 4,Yes,47648,2018-09-20,Culex sp.,Pooled Mosquitoes,2505 W Grand Ave,USA,IL,Cook,Chicago,,41.890709,-87.691506,,,,,,,,,,,,
W1714,plate 4,Yes,47649,2018-09-20,Culex restuans,Pooled Mosquitoes,2505 W Grand Ave,USA,IL,Cook,Chicago,,41.890709,-87.691506,,,,,,,,,,,,
W1715,plate 1,Yes,46025,2018-06-08,Culex restuans,Pooled Mosquitoes,O'Hare International Airport,USA,IL,Cook,Chicago,,41.95895,-87.883517,,,,,,,,,,,,
W1716,plate 1,Yes,46101,2018-06-08,Culex sp.,Pooled Mosquitoes,5258 S Kolmar,USA,IL,Cook,Chicago,,41.796948,-87.737069,,,,,,,,,,,,
W1717,plate 1,Yes,46183,2018-06-14,Culex sp.,Pooled Mosquitoes,4233 W 65th St,USA,IL,Cook,Chicago,,41.774456,-87.728552,,,,,,,,,,,,
W1718,plate 1,Yes,46228,2018-06-21,Culex restuans,Pooled Mosquitoes,O'Hare International Airport,USA,IL,Cook,Chicago,,41.9986,-87.8896,,,,,,,,,,,,
W1719,plate 1,Yes,46229,2018-06-21,Culex restuans,Pooled Mosquitoes,O'Hare International Airport,USA,IL,Cook,Chicago,,41.9986,-87.8896,,,,,,,,,,,,
W1720,,,NS0881,2019-07-08,Culex_pipiens/restuans,Pooled Mosquitoes,212 Dewey - Dewey/Brummel,USA,IL,Cook,Evanston,,42.022107,-87.696764,22.92,,,,,,,,,,,
W1721,,,NS0920,2019-07-10,Culex_pipiens/restuans,Pooled Mosquitoes,Perkins Woods - Ewing/Grant,USA,IL,Cook,Evanston,,42.059298,-87.71185,24.12,,,,,,,,,,,
W1722,,,NS1293,2019-07-26,Culex_pipiens/restuans,Pooled Mosquitoes,Wayside Woods - Lehigh/Dempster,USA,IL,Cook,Morton Grove,,42.04301,-87.790187,22.89,,,,,,,,,,,
W1723,,,NS1393,2019-08-02,Culex_pipiens/restuans,Pooled Mosquitoes,Temple Jeremiah,USA,IL,Cook,Northfield,,42.116841,-87.7811,29.81,,,,,,,,,,,
W1724,,,NS1527,2019-08-09,Culex_pipiens/restuans,Pooled Mosquitoes,Crow Island - Willow/Euclid,USA,IL,Cook,Winnetka,,42.100742,-87.748774,27.55,,,,,,,,,,,
W1725,,,NS1542,2019-08-09,Culex_pipiens/restuans,Pooled Mosquitoes,Takiff Center - 999 Greenbay Rd.,USA,IL,Cook,Glencoe,,42.143946,-87.766118,23.93,,,,,,,,,,,
W1726,,,NS1597,2019-08-12,Culex_pipiens/restuans,Pooled Mosquitoes,5333 Washington,USA,IL,Cook,Skokie,,42.032457,-87.760918,25.72,,,,,,,,,,,
W1727,,,NS1586,2019-08-12,Culex_pipiens/restuans,Pooled Mosquitoes,Niles FPD - Nordica/Fargo,USA,IL,Cook,Niles,,42.01709,-87.79799,22.24,,,,,,,,,,,
W1728,,,NS1625,2019-08-14,Culex_pipiens/restuans,Pooled Mosquitoes,Centennial Park - Greenbay/Kenilworth,USA,IL,Cook,Kenilworth,,42.085431,-87.715765,28.63,,,,,,,,,,,
W1729,,,NS1668,2019-08-16,Culex_pipiens/restuans,Pooled Mosquitoes,Somme Woods - Waukegan/Dundee,USA,IL,Cook,Northbrook,,42.141059,-87.827848,32.87,,,,,,,,,,,
W1730,,,NS1649,2019-08-16,Culex_pipiens/restuans,Pooled Mosquitoes,Goebelts Park - Kolmar/Albion,USA,IL,Cook,Lincolnwood,,42.000987,-87.740362,24.35,,,,,,,,,,,
W1731,,,NS1718,2019-08-21,Culex_pipiens/restuans,Pooled Mosquitoes,Methodist Church - 727 Harlem,USA,IL,Cook,Glenview,,42.067689,-87.803361,23.23,,,,,,,,,,,
W1732,,,NS1765,2019-08-23,Culex_pipiens/restuans,Pooled Mosquitoes,Niles FPD - Nordica/Fargo,USA,IL,Cook,Niles,,42.01709,-87.79799,25.61,,,,,,,,,,,
W1733,,,NS1769,2019-08-23,Culex_pipiens/restuans,Pooled Mosquitoes,Takiff Center - 999 Greenbay Rd.,USA,IL,Cook,Glencoe,,42.143946,-87.766118,25.6,,,,,,,,,,,
W1734,,,NS1838,2019-08-28,Culex_pipiens/restuans,Pooled Mosquitoes,2740 Gross Point Rd.,USA,IL,Cook,Evanston,,42.067818,-87.724847,24.62,,,,,,,,,,,
W1735,,,NS1819,2019-08-28,Culex_pipiens/restuans,Pooled Mosquitoes,Crow Island - Willow/Euclid,USA,IL,Cook,Winnetka,,42.100742,-87.748774,24.08,,,,,,,,,,,
W1736,,,NS1830,2019-08-28,Culex_pipiens/restuans,Pooled Mosquitoes,Centennial Park - Greenbay/Kenilworth,USA,IL,Cook,Kenilworth,,42.085431,-87.715765,28.71,,,,,,,,,,,
W1737,,,NS1814,2019-08-28,Culex_pipiens/restuans,Pooled Mosquitoes,Emily Oaks nature center - Brummel/Kenton,USA,IL,Cook,Skokie,,42.020996,-87.743345,21.59,,,,,,,,,,,
W1738,,,NS1864,2019-08-30,Culex_pipiens/restuans,Pooled Mosquitoes,3550 Lake,USA,IL,Cook,Skokie,,42.044738,-87.717743,19.8,,,,,,,,,,,
W1739,,,NS1851,2019-08-30,Culex_pipiens/restuans,Pooled Mosquitoes,Costco - 2900 Patriot Blv,USA,IL,Cook,Glenview,,42.110928,-87.82167,25.75,,,,,,,,,,,
W1740,,,NS1856,2019-08-30,Culex_pipiens/restuans,Pooled Mosquitoes,Keay Nature Center - Hibbard/Skokie,USA,IL,Cook,Wilmette,,42.07658,-87.750987,21.72,,,,,,,,,,,
W1741,,,NS1877,2019-09-03,Culex_pipiens/restuans,Pooled Mosquitoes,Emily Oaks nature center - Brummel/Kenton,USA,IL,Cook,Skokie,,42.020996,-87.743345,21.37,,,,,,,,,,,
W1742,,,NS1930,2019-09-09,Culex_pipiens/restuans,Pooled Mosquitoes,1030 Central St,USA,IL,Cook,Evanston,,42.0642,-87.68616,24,,,,,,,,,,,
W1743,,,NS1932,2019-09-09,Culex_pipiens/restuans,Pooled Mosquitoes,William H Twiggs Park,USA,IL,Cook,Evanston,,42.056122,-87.699094,25.02,,,,,,,,,,,
W1744,,,NS1919,2019-09-09,Culex_pipiens/restuans,Pooled Mosquitoes,212 Dewey - Dewey/Brummel,USA,IL,Cook,Evanston,,42.022107,-87.696764,26.11,,,,,,,,,,,
W1745,,,NS1953,2019-09-11,Culex_pipiens/restuans,Pooled Mosquitoes,2740 Gross Point Rd.,USA,IL,Cook,Evanston,,42.067818,-87.724847,25.21,,,,,,,,,,,
W1746,,,NS1985,2019-09-16,Culex_pipiens/restuans,Pooled Mosquitoes,Keay Nature Center - Hibbard/Skokie,USA,IL,Cook,Wilmette,,42.07658,-87.750987,23.97,,,,,,,,,,,
W1747,,,NS2054,2019-09-23,Culex_pipiens/restuans,Pooled Mosquitoes,3550 Lake,USA,IL,Cook,Skokie,,42.044738,-87.717743,21.6,,,,,,,,,,,
W1748,,,NS2046,2019-09-23,Culex_pipiens/restuans,Pooled Mosquitoes,Costco - 2900 Patriot Blv,USA,IL,Cook,Glenview,,42.110928,-87.82167,27.1,,,,,,,,,,,
W1749,,,NS2059,2019-09-25,Culex_pipiens/restuans,Pooled Mosquitoes,Methodist Church - 727 Harlem,USA,IL,Cook,Glenview,,42.067689,-87.803361,20.71,,,,,,,,,,,
W1750,Plate 1,Yes,CSU-4336,2013-07-22,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.412278,-104.989419,,,,,,,,,,,,
W1751,Plate 1,Yes,CSU-4352,2013-07-22,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.444118,-105.022166,,,,,,,,,,,,
W1752,Plate 1,Yes,CSU-4365,2013-07-22,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.40088,-105.136981,,,,,,,,,,,,
W1753,Plate 1,Yes,CSU-4384,2013-07-22,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51138,-105.02937,,,,,,,,,,,,
W1754,Plate 1,Yes,CSU-4396,2013-07-22,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.48081,-105.03934,,,,,,,,,,,,
W1755,Plate 1,Yes,CSU-4413,2013-07-22,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.49868,-105.0298,,,,,,,,,,,,
W1756,Plate 1,Yes,CSU-4455,2013-07-22,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.388453,-105.107611,,,,,,,,,,,,
W1757,Plate 1,Yes,CSU-4474,2013-07-22,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.58794,-105.10486,,,,,,,,,,,,
W1758,Plate 1,Yes,CSU-4485,2013-07-22,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.434477,-105.104496,,,,,,,,,,,,
W1759,Plate 1,Yes,CSU-4501,2013-07-22,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.49998,-105.0632,,,,,,,,,,,,
W1760,Plate 1,Yes,CSU-4589,2013-07-29,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.444118,-105.022166,,,,,,,,,,,,
W1761,Plate 1,Yes,CSU-4601,2013-07-29,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.50609,-105.03942,,,,,,,,,,,,
W1762,Plate 1,Yes,CSU-4607,2013-07-29,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.52983,-105.06484,,,,,,,,,,,,
W1763,Plate 1,Yes,CSU-4639,2013-07-29,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.54651,-105.03359,,,,,,,,,,,,
W1764,Plate 1,Yes,CSU-4664,2013-07-29,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.396854,-105.020915,,,,,,,,,,,,
W1765,Plate 1,Yes,CSU-4700,2013-07-29,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.516,-105.08547,,,,,,,,,,,,
W1766,Plate 2,Yes,CSU-4768,2013-08-05,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.404163,-105.088585,,,,,,,,,,,,
W1767,Plate 2,Yes,CSU-4847,2013-08-05,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51011,-105.06935,,,,,,,,,,,,
W1768,Plate 2,Yes,CSU-4858,2013-08-05,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.48439,-105.10524,,,,,,,,,,,,
W1769,Plate 2,Yes,CSU-4899,2013-08-12,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.60326,-105.06554,,,,,,,,,,,,
W1770,Plate 2,Yes,CSU-4916,2013-08-12,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.400251,-105.042395,,,,,,,,,,,,
W1771,Plate 2,Yes,CSU-4919,2013-08-12,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.400251,-105.042395,,,,,,,,,,,,
W1772,Plate 2,Yes,CSU-4924,2013-08-12,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51138,-105.01987,,,,,,,,,,,,
W1773,Plate 2,Yes,CSU-4950,2013-08-12,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.49942,-105.01183,,,,,,,,,,,,
W1774,Plate 2,Yes,CSU-4964,2013-08-12,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.5426,-105.04604,,,,,,,,,,,,
W1775,Plate 2,Yes,CSU-5010,2013-08-12,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.367049,-105.073709,,,,,,,,,,,,
W1776,Plate 2,Yes,CSU-5032,2013-08-12,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53186,-105.08825,,,,,,,,,,,,
W1777,Plate 2,Yes,CSU-5049,2013-08-19,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.592328,-105.066295,,,,,,,,,,,,
W1778,Plate 2,Yes,CSU-5073,2013-08-19,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.56953,-105.07117,,,,,,,,,,,,
W1779,Plate 2,Yes,CSU-5078,2013-08-19,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.50609,-105.03942,,,,,,,,,,,,
W1780,Plate 2,Yes,CSU-5142,2013-08-19,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.57324,-105.13949,,,,,,,,,,,,
W1781,Plate 2,Yes,CSU-5177,2013-08-26,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.428924,-105.058221,,,,,,,,,,,,
W1782,Plate 2,Yes,CSU-5200,2013-08-26,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.55873,-105.02318,,,,,,,,,,,,
W1783,Plate 2,Yes,CSU-5201,2013-08-26,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.58407,-105.06497,,,,,,,,,,,,
W1784,Plate 2,Yes,CSU-5210,2013-08-26,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.56359,-105.006562,,,,,,,,,,,,
W1785,Plate 2,Yes,CSU-5243,2013-08-26,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.404013,-105.071,,,,,,,,,,,,
W1786,Plate 2,Yes,CSU-5255,2013-08-26,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.436464,-105.08396,,,,,,,,,,,,
W1787,Plate 2,Yes,CSU-5268,2013-08-26,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53331,-105.03053,,,,,,,,,,,,
W1788,Plate 2,Yes,CSU-5269,2013-08-26,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53486,-105.03733,,,,,,,,,,,,
W1789,Plate 3,Yes,CSU-5313,2013-09-02,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.59911,-105.00623,,,,,,,,,,,,
W1790,Plate 3,Yes,CSU-5385,2013-09-02,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51668,-105.09808,,,,,,,,,,,,
W1791,Plate 3,Yes,CSU-6034,2014-07-28,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.396854,-105.020915,,,,,,,,,,,,
W1792,Plate 3,Yes,CSU-6189,2014-08-04,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.49942,-105.01183,,,,,,,,,,,,
W1793,Plate 3,Yes,CSU-6272,2014-08-04,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.48081,-105.03934,,,,,,,,,,,,
W1794,Plate 3,Yes,CSU-6327,2014-08-04,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.50609,-105.03942,,,,,,,,,,,,
W1795,Plate 3,Yes,CSU-6354,2014-08-11,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.60326,-105.06554,,,,,,,,,,,,
W1796,Plate 3,Yes,CSU-6372,2014-08-11,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.416234,-105.045084,,,,,,,,,,,,
W1797,Plate 3,Yes,CSU-6485,2014-08-11,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51138,-105.02937,,,,,,,,,,,,
W1798,Plate 3,Yes,CSU-6599,2014-08-11,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.420938,-105.057614,,,,,,,,,,,,
W1799,Plate 3,Yes,CSU-6607,2014-08-11,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51011,-105.06935,,,,,,,,,,,,
W1800,Plate 3,Yes,CSU-6691,2014-08-18,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.592328,-105.066295,,,,,,,,,,,,
W1801,Plate 3,Yes,CSU-6712,2014-08-18,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.54651,-105.03359,,,,,,,,,,,,
W1802,Plate 3,Yes,CSU-6784,2014-08-18,Cx. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.37876,-105.119912,,,,,,,,,,,,
W1803,Plate 3,Yes,CSU-6841,2014-08-25,Cx. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.444118,-105.022166,,,,,,,,,,,,
W1804,Plate 4,Yes,CSU-7350,2015-06-29,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51138,-105.02937,,,,,,,,,,,,
W1805,Plate 4,Yes,CSU-8003,2015-07-27,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.54651,-105.03359,,,,,,,,,,,,
W1806,Plate 4,Yes,CSU-8165,2015-08-03,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.60326,-105.06554,,,,,,,,,,,,
W1807,Plate 4,Yes,CSU-8231,2015-08-03,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.373964,-105.11349,,,,,,,,,,,,
W1808,Plate 4,Yes,CSU-8304,2015-08-10,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.58407,-105.06497,,,,,,,,,,,,
W1809,Plate 4,Yes,CSU-8427,2015-08-17,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.60326,-105.06553,,,,,,,,,,,,
W1810,Plate 4,Yes,CSU-8567,2015-08-24,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53331,-105.03053,,,,,,,,,,,,
W1811,Plate 4,Yes,CSU-8569,2015-08-24,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53331,-105.03053,,,,,,,,,,,,
W1812,Plate 4,Yes,CSU-8613,2015-08-24,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.56568,-105.10505,,,,,,,,,,,,
W1813,Plate 4,Yes,CSU-8618,2015-08-24,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53631,-105.10056,,,,,,,,,,,,
W1814,Plate 4,Yes,CSU-8639,2015-08-31,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.428924,-105.058221,,,,,,,,,,,,
W1815,Plate 4,Yes,CSU-8649,2015-08-31,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.49942,-105.01183,,,,,,,,,,,,
W1816,Plate 5,Yes,CSU-8802,2015-09-07,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.56568,-105.10505,,,,,,,,,,,,
W1817,Plate 5,Yes,CSU-8834,2015-09-14,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.55873,-105.02318,,,,,,,,,,,,
W1818,Plate 5,Yes,CSU-8858,2015-09-14,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51101,-105.06937,,,,,,,,,,,,
W1819,Plate 5,Yes,CSU-9037,2016-06-27,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.373964,-105.11349,,,,,,,,,,,,
W1820,Plate 5,Yes,CSU-9322,2016-07-18,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.600766,-105.079837,,,,,,,,,,,,
W1821,Plate 5,Yes,CSU-9535,2016-07-25,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51101,-105.06937,,,,,,,,,,,,
W1822,Plate 5,Yes,CSU-9699,2016-08-08,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.428924,-105.058221,,,,,,,,,,,,
W1823,Plate 5,Yes,CSU-9708,2016-08-08,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.57881,-105.05592,,,,,,,,,,,,
W1824,Plate 5,Yes,CSU-9738,2016-08-08,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.396854,-105.020915,,,,,,,,,,,,
W1825,Plate 5,Yes,CSU-9761,2016-08-08,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53331,-105.03053,,,,,,,,,,,,
W1826,Plate 5,Yes,CSU-9776,2016-08-08,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.54651,-105.03359,,,,,,,,,,,,
W1827,Plate 5,Yes,CSU-9820,2016-08-15,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.60326,-105.06553,,,,,,,,,,,,
W1828,Plate 5,Yes,CSU-9838,2016-08-15,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.55873,-105.02318,,,,,,,,,,,,
W1829,Plate 6,Yes,CSU-9955,2016-08-22,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.403596,-105.071575,,,,,,,,,,,,
W1830,Plate 6,Yes,CSU-9984,2016-08-22,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51138,-105.02937,,,,,,,,,,,,
W1831,Plate 6,Yes,CSU-10224,2016-09-12,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.58196,-105.11136,,,,,,,,,,,,
W1832,Plate 6,Yes,CSU-10766,2017-07-17,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.49942,-105.01183,,,,,,,,,,,,
W1833,Plate 6,Yes,CSU-10804,2017-07-17,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.343955,-105.102766,,,,,,,,,,,,
W1834,Plate 6,Yes,CSU-11073,2017-07-31,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53331,-105.03053,,,,,,,,,,,,
W1835,Plate 6,Yes,CSU-11175,2017-08-07,Cx.. pipiens,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53331,-105.03053,,,,,,,,,,,,
W1836,Plate 6,Yes,CSU-11361,2017-08-21,Cx.. tarsalis,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.320553,-105.094569,,,,,,,,,,,,
W1837,Plate 6,Yes,CSU-12001,2018-07-09,Cx.. PIPIENS,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53631,-105.10056,,,,,,,,,,,,
W1838,Plate 6,Yes,CSU-12092,2018-07-16,Cx.. TARSALIS,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.53186,-105.08825,,,,,,,,,,,,
W1839,Plate 6,Yes,CSU-12107,2018-07-23,Cx.. TARSALIS,Pooled Mosquitoes,,USA,CO,Larimer,Loveland,,40.444118,-105.022166,,,,,,,,,,,,
W1840,Plate 6,Yes,CSU-12168,2018-07-23,Cx.. TARSALIS,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.343955,-105.102766,,,,,,,,,,,,
W1841,Plate 6,Yes,CSU-12418,2018-08-06,Cx.. PIPIENS,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51138,-105.02937,,,,,,,,,,,,
W1842,Plate 7,Yes,CSU-12445,2018-08-06,Cx.. PIPIENS,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.51101,-105.06937,,,,,,,,,,,,
W1843,Plate 7,Yes,CSU-12497,2018-08-13,Cx.. PIPIENS,Pooled Mosquitoes,,USA,CO,Larimer,Fort Collins,,40.57881,-105.05592,,,,,,,,,,,,
